title;image_link;first_name;last_name;infix;publication_year;audiobook;pages;blurb;summary;themes;reading_level;recommendation_text;review_text;review_link;secondary_literature_text;secondary_literature_link
Masser Brock;https://media.s-bol.com/qXWE6N5V4K10/wWOA1m/132x210.jpg;Bert;Wagendorp;;2017;;414;Een journalist raakt nauw betrokken bij enkele schokkende nieuwsfeiten en komt daardoor heel veel over zichzelf te weten.;"Masser Brock, getalenteerd journalist bij een kwaliteitskrant, komt in twee schokkende zaken terecht: infiltratie van ""zijn"" krant door mensen van de geheime dienst, en daarna brengt een tragische actie van Nederlandse soldaten bij een vredesmissie hem en zijn zus, rechterhand van de premier, in een onmogelijke situatie: hoe ga je om met ""de"" waarheid? Bestaat er wel zoiets als ""de"" waarheid?Zijn werkzaamheden leiden tot een verrassende ontknoping.
";"""liefde"",""misdaad"",""op-zoek-naar-je-wortels"",""ouders-en-kinderen"",""berust-op-werkelijkheid""";3;;;;;
Ventoux;https://media.s-bol.com/DEg8QRNP6Qqq/VQ8Vp5/134x210.jpg;Bert;Wagendorp;;2013;;285;Een lid van een jeugdig vriendenclubje verongelukt bij de gezamenlijke wielertocht naar de top van de Mont Ventoux. Rondom die dood zitten nogal wat onduidelijkheden. Dertig jaar later gaan de anderen terug naar die berg, en wordt er duidelijk wat er destijds allemaal gebeurd is.;Een lid van een vriendengroepje, de jonge dichter Peter Seegers, verongelukt op de Mont Ventoux, die hij samen met zijn vrienden vier jongens en een meisje, op de racefiets heeft beklommen. Dertig jaar laten gaan de overgeblevenen terug naar de berg. Rondom die hernieuwde beklimming komen de verhoudingen binnen het groepje onder druk te staan. Er komen schokkende zaken aan het licht, geheimen rond Peter, maar ook aangename verrassingen. Duidelijk is dat de vriendschap tussen de vijf onverwoestbaar is.;"""sport"",""Liefde"",""andere-plaatsen-andere-tijden"",""de-adolescent""";3;;;https://www.volkskrant.nl/cultuur-media/ventoux-een-jongensboek-m-v-over-vriendschap-dat-leest-als-een-trein~b28b5c47/;;
Ferrara;https://media.s-bol.com/NkJR3OZRmA1v/6MVyZR/135x210.jpg;Bert;Wagendorp;;2019;;253;Vier mannen, al bevriend vanaf de middelbare school, weten niet goed wat ze met hun leven aan moeten, en gaan, als een van hen van een oud pand in het Italiaanse Ferrara gekocht heeft om er een '˜designhotel' van te maken, enthousiast mee om '˜te helpen'.;"In de roman ""Ventoux"" liep de vrolijke fietstocht van een vriendengroep niet best af: een van hen verongelukte op de Mont Ventoux. De vier overgebleven mannen zijn in dit verhaal vijftigers, nog steeds bevriend, en nog steeds op zoek naar een zinvolle invulling van hun leven. En de tijd dringt, ze ervaren dat ze ouder worden, dat het onderhand ""nu of nooit"" wordt, als ze nog iets met hun leven willen doen. Het plan van een van hen, om in Ferrara een hotel te beginnen in een oud vervallen palazzo, wekt eerst verbazing bij de anderen, maar vervolgens zien ze het als een mooie mogelijkheid om weer eens samen iets te ondernemen.";"""andere-plaatsen-andere-tijden"",""liefde"",""ouders-en-kinderen"",""ziekte-en-dood""";3;;;;;
Phoenix: De memoires van Abel Sikkink Deel 1;https://media.s-bol.com/lDAEAjz5vnx5/Mw2NBNQ/134x210.jpg;Bert;Wagendorp;;2022;;400;Winterswijk, 1847. Abel Sikkink is acht jaar oud als zijn ouders besluiten te emigreren naar Amerika. Maar het noodlot slaat toe en het schip waarmee ze naar hun eindbestemming varen, de Phoenix, vergaat.;Winterswijk, 1847. Abel Sikkink is acht jaar oud als zijn ouders besluiten te emigreren naar Amerika. Maar het noodlot slaat toe en het schip waarmee ze naar hun eindbestemming varen, de Phoenix, vergaat. Abel overleeft als enige uit het gezin de ramp. Hij groeit op in een klein dorp in Wisconsin, tot hij zijn vleugels uitslaat en zijn vriend Kalle achternareist, die in New York carrière maakt als fotograaf. Daar opent zich een nieuwe wereld. Zo kruisen krantentycoon Gordon Bennett van The New York Herald, dichter Walt Whitman, actrice Ada Clare en de abolitionist John Brown zijn pad. Het is de vooravond van de Amerikaanse Burgeroorlog en Abel bereidt zich voor op een nieuwe rol: die van oorlogsverslaggever. Intussen blijft hij geobsedeerd zoeken naar de verantwoordelijken voor de ondergang van zijn familie. Phoenix is een zinderende roman over landverhuizers, diepe vriendschap, het noodlot en de tragische gebeurtenissen in het Amerika van de tweede helft van de negentiende eeuw. Phoenix is het eerste deel van een trilogie, gebaseerd op waargebeurde feiten.;;3;;;;;
Tsjaikovskistraat 40;https://media.s-bol.com/qpxkLJmzpkrk/4kMQRx/144x210.jpg;Pieter;Waterdrinker;;2017;;430;Een meeslepend en soms schokkend verhaal van een Nederlandse schrijver in Rusland, over de bloedige jaren rond de Russische revolutie van een eeuw geleden, maar ook over de overeenkomsten tussen de huidige situatie in Rusland Ã©n in Europa en de aanloop naar die bloedige jaren destijds.;"Pieter Waterdrinker beschrijft zijn, zacht uitgedrukt, ietwat ongewone leven in Rusland en wat hij allemaal aan opmerkelijks en schokkends tegenkomt bij zijn voorbereidingen op het schrijven van een boek over de Russische revolutie van 1917.De parallellen met de huidige situatie rond Poetin, de problemen in Oekraïne, maar ook de ontwikkelingen in West-Europa krijg je te zien vanuit een heel ander perspectief dan normaal. Tussendoor krijgen we zijn kijk op de Nederlandse literatuur, maken we kennis met enkele geraffineerde oplichters en zwendelaars, en krijg je te horen wat (veel) mensen met veel te veel geld zich allemaal aan uitspattingen veroorloven.
";"""andere-plaatsen-andere-tijden"",""liefde"",""misdaad"",""oorlog"",""ouders-en-kinderen"",""ziekte-en-dood"",""berust-op-werkelijkheid""";3;;;;;
Aleksandra;https://media.s-bol.com/Bpm73Rn5kkyk/g0z9WZ/132x210.jpg;Lisa;Weeda;;2021;;347;In opdracht van haar oude grootmoeder reist de ik naar Oekraine om uit te zoeken wat er met haar oom gebeurd is, daar, in het oorlogsgebied.;Lisa, de schrijfster, treedt ook op als hoofdpersoon en beschrijft haar reis naar de ‘Volksrepubliek Loegansk’, de afgescheiden provincie in het zuiden van Oekraïne. Haar Oekraïense grootmoeder heeft haar gevraagd naar het graf te gaan van haar oom Kolja, die in het oorlogsgeweld daar, is gestorven. Ze schetst het verleden van haar familie, die bijna voortdurend in oorlogen en conflicten verwikkeld was.;"""Andere-plaatsen-andere-tijden"", ""Liefde"", ""Op-zoek-naar-je-wortels"", ""Rebellie"", ""ziekte-en-dood"", ""familie"", ""berust-op-werkelijkheid""";4;;;;;
De consequenties;https://media.s-bol.com/mZwXZgJDO7Wn/139x210.jpg;Niña;Weijers;;2014;;287;"Een jonge kunstenares, een bezorgde moeder, een brutale fotograaf en een opmerkelijke dokter bevolken dit intrigerend boek over kunst en de behoefte om gezien te worden, en over het feit dat alles wat gebeurt of gedaan wordt, consequenties heeft, soms verregaande consequenties.

";"Minnie is is een prematuurtje, overleeft haar veel te vroeg geboren worden amper, en is vervolgens zo""n rare baby dat haar moeder haar ten einde raad weer terugbrengt naar het ziekenhuis met de mededeling: 'doe iets, want ik kan niks met deze baby.' De arts die haar kind ter wereld heeft helpen komen,heeft een opmerkelijk programma ontwikkeld om met ""probleembaby""s"" om te gaan en zet dat in bij Minnie. Die vertoont ook in haar vroege jeugd heel opmerkelijk gedrag.
Volwassen geworden blijken al die vroege ervaringen hun consequenties te hebben. Minnie is kunstenares, ""tegen wil en dank"", en heeft succes met heel verrassende projecten. En dan start ze een project met een fotograaf van wie ze houdt. De consequenties daarvan zetten beider levens op hun kop.";"""kunst-en-kunstenaar"",""liefde"",""op-zoek-naar-je-wortels"",""ouders-en-kinderen""";4;;;;;
Cassandra;https://media.s-bol.com/gPnz9LoXm6YY/BD1nOX/142x210.jpg;Niña;Weijers;;2023;;272;Niña Weijers raakte geïntrigeerd door het verhaal van Cassandra, haar verdwijning werd nooit opgelost. Hoe meer ze zich vastbeet in het verhaal, hoe meer ze werd geconfronteerd met haar eigen rol als schrijver.;"Cassandra van Schaijk keerde niet terug van een avondje uitgaan, de verdwijning van het destijds 17-jarige meisje duurde van 24 maart tot 14 april 2007. Maar toen haar lichaam werd gevonden in de Almeerse Noorderplassen, betekende dat eerder het begin dan het einde van een mysterie. Meer dan vijftien jaar later is nog altijd niet opgehelderd wat er gebeurde met Cassandra.

Niña Weijers raakte geïntrigeerd door deze zaak, die nooit officieel werd gesloten. Ze sprak met leden van het politieteam, familie, vrienden en andere betrokkenen, en zag hoe ontwrichtend de invloed van een onafgemaakt verhaal kan zijn op de levens van iedereen die er deel van uitmaakt. Hoe meer ze zich vastbeet in het verhaal van Cassandra, hoe meer ze werd geconfronteerd met haar eigen rol als schrijver.";;4;;;;;
El Negro en ik;https://media.s-bol.com/gGNjBn1A02jY/pJVXq2/131x210.jpg;Frank;Westerman;;2004;;205;De schrijver laat de historische rasopvattingen die El Negro belichaamt in actuele gedaanten terugkeren in het indringende relaas van zijn eigen ervaringen als ontwikkelingswerker-in-opleiding. Dwingend voeren beide sporen van El Negro en ik naar post-apartheid Zuid-Afrika waar de schrijver een laatste confrontatie aangaat met El Negro.;"El Negro en ik is een fascinerende reisreportage over ras, cultuur en identiteit. Als negentienjarige student staat Frank Westerman in een Spaans museum oog in oog met een opgezette Afrikaan: El Negro. Wie is deze mens? En wie heeft zijn lichaam geprepareerd?
Westerman volgt El Negro op diens omzwerving van Parijs (1831) via Barcelona (1888) naar de Pyreneeën, waar hij tot 1997 tentoongesteld stond. Onderweg toont hij El Negro als een spiegel van zijn tijd: een naamloze zwarte die - genageld op zijn voetstuk - het Europese denken over slavernij, kolonialisme en racisme in een schrijnend licht plaatst. Maar wat zegt hij over ons, hier en nu?";;4;;;;;
Nirwana;https://media.s-bol.com/gGkZXRA3Nnmj/6PN04n/136x210.jpg;Tommy;Wieringa;;2023;;464;Allesverwoestend laait het vuur op uit Tommy Wieringa's verpletterende roman Nirwana.';"De geschiedenis van een grootvader bepaalt het heden van een kleinzoon. Samen vertellen ze het verhaal van een eeuw waarin het wereldvuur oplaaide als nooit tevoren.

Gevierd kunstenaar Hugo Adema stamt uit een roemruchte familie die al decennia haar stempel op de moderne tijd drukt. Zijn grootvader Willem Adema stichtte zijn offshore-imperium na een dubieuze rol in de Tweede Wereldoorlog: aanvankelijk vecht hij aan Duitse zijde aan het oostfront, maar halverwege de oorlog sluit hij zich aan bij het verzet. Wie is die man die sommigen vereren als een held en anderen beschouwen als een geslepen opportunist?

Terwijl zijn tweelingbroer aan het hoofd van het familiebedrijf het grootste schip ter wereld laat bouwen, raakt Hugo’s eigen leven in een impasse als zijn grote liefde hem verlaat. Hij keert terug naar het landgoed waar hij is opgegroeid om weer te schilderen en het verleden van zijn inmiddels honderdjarige grootvader te onderzoeken. Wanneer zijn vroegere gouvernante overlijdt duiken in haar huis de verloren gewaande dagboeken van Willem Adema op, die een ontstellend licht werpen op diens oorlogsjaren. Is dit het moment om de geschiedenis recht te doen?";;4;;;;;
Joe Speedboot;https://media.s-bol.com/mLGYmPwKNAR/132x210.jpg;Tommy;Wieringa;;2005;;316;Een zwaar invalide jongen krijgt weer zin in het leven dankzij een heel creatieve en actieve vriend.;"Het boek gaat over een jongen, Fransje, die door een tragisch ongeluk zwaar verminkt wordt. Zijn hersenen werken nog op volle kracht, maar van zijn lichaam is niet veel over: een arm werkt nog, de rest is verlamd. Bijkomend uit zijn coma hoort hij opmerkelijke verhalen over een nieuwe jongen die in het dorp is komen wonen, ene Joe Speedboot. Vanaf het moment dat hij met Joe in contact komt, verandert er een heleboel in zijn leven (én in het dorp!). Fransje ontdekt werk, sport én meisjes. En Joe staat hem (meestal) ter zijde.
Een aanrader!
";"""rebellie"",""kunst-en-kunstenaar"",""liefde"",""ouders-en-kinderen"",""ziekte-en-dood"",""eenzaamheid""";3;Mevrouw Van der Geer over dit boek: 'Een ogenschijnlijk avontuurlijk boek van een hechte vriendengroep in een plattelandsdorp. Een nieuwe jongen in het dorp brengt leven in de brouwerij, ze bouwen zelfs een vliegtuig! Maar zijn het wel zulke goede vrienden of is het een illusie?!';;https://www.volkskrant.nl/cultuur-media/joe-speedboot-een-meteoriet-dondert-het-dorp-binnen~b7670385/;;
Dit zijn de namen;https://media.s-bol.com/7vopkO0DNq1/135x210.jpg;Tommy;Wieringa;;2012;;302;Pontus Beg is commissaris van politie in Michailopol, een fictieve grensstad in de steppe (Oekraïne?);"Een groep vluchtelingen trekt door de steppe, wordt geconfronteerd met honger en dorst en conflicten binnen de groep. Als ze uiteindelijk een grensstad aan de rand van de steppe bereiken, meer dood dan levend, dragen ze het hoofd van een van hen bij zich, als een soort amulet. De politiecommissaris van het stadje wil achterhalen wat er gebeurd is, wie verantwoordelijk is voor de dood van dat groepslid. Hij is zelf al een tijdje bezig met een zoektocht naar zijn wortels, en lijkt die te vinden in zijn joodse afkomst. Gefascineerd door de verhalen van een jongen uit de groep ziet hij mogelijkheden om zin te geven aan zijn eigen leven en dat van de jongen.
";;3;;;https://www.volkskrant.nl/cultuur-media/dit-zijn-de-namen~bcb27c95/;;
De dood van Murat Idrissi;https://media.s-bol.com/727628W4gA5w/DpPX3x/131x210.jpg;Tommy;Wieringa;;2017;;126;De veerboot van Tanger naar Algeciras, een felle wind jaagt door de Straat van Gibraltar. In het ruim van het schip, verscholen in de kofferbak van een auto, sterft een jongeman.;Twee Nederlandse meisjes met een Marokkaanse achtergrond, op vakantie in Marokko, worden onder druk gezet om een Marokkaanse jongen in hun auto mee te smokkelen als ze weer teruggaan naar Nederland. Maar nog voor ze bij de douane zijn in Spanje, is de jongen gestikt in zijn schuilplaats in de auto. Wat nu?!;"""andere-plaatsen-andere-tijden"",""de-adolescent"",""eenzaamheid"",""misdaad"",""op-zoek-naar-je-wortels"",""ziekte-en-dood"",""vrouwenstrijd"",""berust-op-werkelijkheid""";3;;;;;
De heilige Rita;https://media.s-bol.com/mwGKKgQ73gPO/136x210.jpg;Tommy;Wieringa;;2017;;286;De heilige Rita is een betoverend memento voor de achterblijvers en een ode aan de mens die zichzelf wil overstijgen.;"Paul woont al zijn hele leven op de oude Saksische ""spookboerderij"" van zijn familie, samen met zijn oude vader. Eerst zorgde die voor hem, nu zijn de rollen omgekeerd. Er gebeurt sinds het vertrek van de moeder van Paul weinig spectaculairs in hun leven. Paul lijkt zijn eenzaamheid te doorbreken met de hulp van een oud-klasgenote die een relatie met hem wil, maar als zijn vriend wordt overvallen in zijn eigen huis heeft Paul alleen nog maar gevoelens van wraak, naast de angst die hij al sinds zijn vroege jeugd met zich meedraagt.";"""andere-plaatsen-andere-tijden"",""de-adolescent"",""eenzaamheid"",""liefde"",""misdaad"",""ouders-en-kinderen"",""ziekte-en-dood""";3;;;https://www.volkskrant.nl/cultuur-media/de-heilige-rita-is-een-grootse-roman-die-knettert-van-ambitie~bd08403a/;;
Het Pauluslabyrint;https://media.s-bol.com/qQ8R3o7BL4kp/138x210.jpg;Jeroen;Windmeijer;;2017;;389;Wanneer archeoloog Peter de Haan getuige is van een ongeluk met een graafmachine komt hij in een rollercoaster terecht.;Zijn goede vriendin Judith Cherev verdwijnt spoorloos en hij moet onder een flinke tijdsdruk een aantal ingewikkelde vraagstukken oplossen om haar terug te kunnen vinden. Het boek begint met een proloog waarin al snel duidelijk wordt dat je op dat moment Paulus, de apostel uit de Bijbel, volgt. Ook is er een verhaallijn, die zich een paar decennia eerder afspeelt, over een priester. Uiteindelijk hebben al deze verhaallijnen natuurlijk met elkaar te maken.;;2;;;;;
God's gym;https://media.s-bol.com/xZ80VJkO1DJ/132x210.jpg;Leon;Winter;de;2002;;371;Als zijn dochter verongelukt, komt een man in contact met enkele merkwaardige figuren.;De hoofdpersoon is Joop Koopman, een Nederlandse jood die al lang in de Verenigde Staten woont. Door een samenloop van omstandigheden, noem het toeval, lot of voorbestemming, verongelukt Mirjam, de dochter van Joop. Juist op dat moment is Joop in gesprek met een oude vriend, Philip, die in Israël voor de Mossad is gaan werken. Die vraagt hem om voor de Israëlische geheime dienst een opdracht uit te gaan voeren. Kort daarna ontmoet Joop ook nog een oude jeugdvriendin Linda die, vergezeld van een Tibetaanse goeroe, Joop een opmerkelijk voorstel komt doen. De situatie wordt nog gecompliceerder als blijkt dat de persoon die Joop in opdracht van de Mossad is gaan bespioneren, aan Joop de door hem vurig gewenste informatie weet te verstrekken. Namelijk wie het na haar dood getransplanteerde hart van Mirjam in zijn of haar borst heeft gekregen. Er ontwikkelt zich een spannende reeks gebeurtenissen met een uitermate verrassende afloop.;"""andere-plaatsen-andere-tijden"",""liefde"",""misdaad"",""ouders-en-kinderen"",""ziekte-en-dood""";3;;;;;
